business_id,postal_code,city,stars,latitude,attributes.RestaurantsPriceRange2,categories,name,is_open,address,longitude,review_count,state,hours,cat,checkin_info
-BxWyEIQ6wypT-37MzZizQ,85004,Phoenix,4,33.4588267,2,"Music Venues, Nightlife, Vegan, Breakfast & Brunch, Sandwiches, Cafes, Food, Arts & Entertainment, Restaurants, Bars, Vegetarian, Local Flavor, Lounges, Jazz & Blues, Beer, Wine & Spirits, American (New), Desserts",Carly's Bistro,1,128 E Roosevelt St,-112.0715434,394,AZ,"{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Friday': '10:30-2:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Sunday': '10:0-0:0', 'Saturday': '10:0-2:0'}",Cafes,"{'4:5': 51, '3:5': 36, '3:2': 17, '20:4': 11, '7:5': 22, '4:0': 20, '1:4': 13, '4:4': 16, '2:0': 23, '6:5': 26, '0:1': 9, '2:3': 13, '3:6': 40, '5:3': 6, '4:6': 40, '18:6': 30, '1:0': 18, '21:4': 7, '22:0': 8, '1:5': 34, '2:6': 35, '2:5': 30, '20:6': 28, '5:0': 18, '0:5': 12, '18:5': 27, '1:3': 21, '5:5': 38, '21:2': 9, '19:3': 23, '4:2': 11, '3:3': 21, '2:1': 11, '1:2': 26, '6:3': 12, '5:6': 37, '7:6': 18, '0:0': 23, '3:4': 23, '5:4': 13, '20:2': 11, '3:0': 16, '4:3': 23, '21:0': 5, '21:3': 8, '7:4': 9, '23:5': 13, '22:2': 6, '8:5': 11, '8:6': 7, '18:0': 8, '19:0': 11, '0:4': 8, '0:6': 14, '4:1': 9, '22:1': 7, '6:2': 7, '23:0': 10, '2:2': 18, '19:5': 22, '19:2': 13, '18:3': 9, '20:5': 28, '19:4': 16, '5:1': 9, '23:2': 5, '1:1': 8, '6:1': 6, '22:4': 6, '20:0': 10, '21:1': 2, '0:3': 6, '1:6': 24, '21:5': 17, '22:3': 2, '18:2': 7, '2:4': 16, '19:6': 16, '0:2': 11, '22:6': 28, '23:1': 12, '3:1': 14, '19:1': 14, '22:5': 17, '17:6': 11, '18:1': 8, '17:5': 11, '6:0': 11, '23:6': 20, '23:3': 5, '20:1': 7, '6:6': 25, '21:6': 22, '7:1': 2, '5:2': 6, '6:4': 7, '18:4': 8, '20:3': 4, '8:4': 5, '23:4': 6, '16:5': 1, '17:0': 1, '8:1': 1, '15:6': 2, '7:0': 1, '7:3': 1}"
-cBQKodqi77Q0vk-9iDvQA,85281,Tempe,3.5,33.42381241,2,"American (Traditional), Bars, Restaurants, Nightlife",Fat Tuesday,1,680 S Mill Ave,-111.9402251,227,AZ,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Friday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Sunday': '12:0-2:0', 'Saturday': '12:0-2:0'}",American,"{'6:5': 61, '2:3': 16, '5:4': 26, '1:6': 30, '7:2': 9, '5:3': 24, '4:6': 52, '3:3': 17, '7:6': 55, '20:2': 4, '3:0': 11, '2:0': 10, '21:5': 26, '4:5': 37, '19:3': 1, '19:5': 9, '0:6': 28, '5:6': 61, '22:6': 13, '6:3': 16, '5:5': 64, '6:6': 74, '6:4': 22, '1:2': 21, '7:5': 46, '3:6': 37, '18:1': 2, '22:2': 5, '20:3': 6, '21:3': 6, '8:4': 9, '19:1': 3, '16:6': 2, '2:5': 23, '6:2': 19, '23:2': 6, '2:4': 18, '8:5': 29, '4:2': 12, '2:2': 25, '7:4': 14, '18:6': 2, '8:6': 12, '5:2': 11, '21:6': 28, '1:5': 17, '22:5': 43, '23:4': 15, '23:6': 13, '3:2': 13, '23:5': 32, '7:0': 3, '5:1': 6, '4:3': 11, '4:4': 11, '2:6': 18, '3:5': 28, '23:1': 6, '20:6': 19, '22:3': 4, '0:2': 11, '0:0': 25, '18:4': 2, '5:0': 9, '20:1': 3, '8:2': 5, '0:1': 5, '19:4': 7, '3:1': 8, '1:4': 10, '16:5': 2, '2:1': 12, '4:0': 14, '7:3': 11, '23:0': 4, '21:2': 4, '18:3': 1, '0:4': 6, '19:0': 4, '17:5': 1, '4:1': 9, '22:1': 8, '1:3': 6, '3:4': 15, '19:6': 6, '1:0': 19, '23:3': 7, '8:0': 4, '20:0': 4, '0:5': 11, '20:5': 10, '21:0': 4, '21:4': 8, '22:4': 11, '8:3': 6, '22:0': 10, '6:0': 4, '17:6': 1, '0:3': 4, '18:5': 4, '6:1': 3, '7:1': 1, '1:1': 6, '9:6': 1, '21:1': 3, '9:5': 1, '20:4': 5, '18:0': 1, '8:1': 2, '13:4': 1}"
-raUM9T-1dKPiB5_vRmFYA,85016,Phoenix,3.5,33.49491133,1,"Hot Dogs, Burgers, Sandwiches, Restaurants, Italian",Luke's of Chicago's,1,1602 E Indian School Rd,-112.0471767,209,AZ,"{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Friday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Saturday': '9:30-20:0'}",Sandwiches,"{'19:4': 17, '20:3': 4, '19:1': 16, '20:4': 8, '18:0': 8, '18:3': 9, '19:3': 12, '22:2': 5, '5:3': 1, '7:6': 1, '19:2': 7, '23:4': 3, '21:5': 12, '18:1': 20, '21:6': 6, '23:0': 2, '0:4': 4, '18:2': 15, '2:6': 5, '1:6': 3, '20:0': 5, '1:4': 7, '19:6': 2, '20:5': 7, '17:2': 3, '22:4': 3, '1:5': 5, '22:3': 5, '23:5': 9, '0:6': 4, '23:6': 2, '20:2': 5, '19:0': 11, '21:1': 5, '22:5': 11, '21:0': 11, '20:1': 5, '19:5': 12, '18:4': 12, '22:1': 4, '18:5': 5, '22:6': 2, '17:1': 2, '21:2': 6, '4:4': 1, '1:3': 5, '21:4': 4, '22:0': 2, '2:2': 6, '2:5': 5, '2:3': 7, '5:6': 1, '3:5': 1, '20:6': 6, '18:6': 1, '17:3': 3, '23:2': 1, '1:1': 6, '23:3': 3, '17:4': 1, '17:0': 2, '0:1': 2, '21:3': 6, '2:1': 2, '0:3': 4, '17:5': 1, '1:2': 5, '3:3': 1, '0:2': 6, '9:5': 1, '23:1': 2, '16:0': 1, '4:6': 1, '15:5': 1, '14:2': 1}"
-Wxje8_M3S-0wIwdub9Kug,85306,Glendale,1.5,33.61121508,1,"Food, Restaurants, Coffee & Tea, Fast Food, Burgers",McDonald's,1,4302 W Thunderbird,-112.151738,35,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Friday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Saturday': '0:0-0:0'}",Burgers,"{'22:3': 1, '16:1': 3, '17:1': 1, '20:6': 1, '20:2': 1, '14:0': 3, '14:2': 2, '14:4': 4, '15:3': 3, '6:1': 1, '17:2': 1, '18:4': 1, '3:6': 2, '21:2': 1, '21:6': 2, '5:5': 1, '4:0': 2, '15:0': 4, '15:4': 2, '23:5': 2, '1:1': 1, '14:1': 2, '14:3': 1, '18:5': 1, '22:6': 2, '0:6': 1, '0:0': 2, '20:0': 1, '14:5': 1, '0:2': 2, '3:3': 1, '23:1': 3, '23:6': 4, '20:5': 4, '19:5': 3, '18:3': 1, '19:6': 1, '7:3': 1, '3:4': 1, '20:3': 2, '13:0': 1, '22:0': 1, '14:6': 1, '2:6': 1, '15:1': 3, '11:0': 1, '0:4': 1, '17:5': 3, '15:5': 1, '2:3': 1, '1:4': 1, '0:5': 1, '11:3': 1, '21:1': 1, '15:6': 1, '4:5': 1, '2:2': 1, '18:2': 1, '3:1': 1}"
_1dS8bRrhN8hoCn58vmoHg,85016,Phoenix,4.5,33.509869,1,"Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Coffee Roasteries",Press Coffee - Biltmore Center,1,2390 E Camelback Rd,-112.031869,31,AZ,"{'Monday': '6:30-18:0', 'Tuesday': '6:30-18:0', 'Friday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Sunday': '7:0-16:0', 'Saturday': '7:0-16:0'}",Coffee N Tea,"{'22:6': 1, '20:0': 2, '17:0': 1, '18:0': 4, '16:2': 2, '2:0': 1, '15:3': 2, '18:6': 2, '18:1': 1, '15:4': 1, '16:4': 1, '16:3': 2, '19:1': 1, '16:0': 1, '17:6': 3, '19:0': 1, '14:6': 3, '16:6': 1, '20:6': 1, '21:6': 1, '21:5': 2, '22:1': 2, '13:3': 1, '14:5': 2, '12:2': 1, '13:1': 1, '16:1': 1, '14:2': 1, '19:3': 1, '17:5': 2, '19:6': 1, '14:3': 1, '15:2': 1, '20:3': 1, '15:5': 2, '22:3': 1, '1:2': 1, '17:1': 2, '20:5': 1}"
_287i8ZeEf0H1LiqPhyvBg,85023,Phoenix,4.5,33.6409957,1,"Chinese, Restaurants",Yi's Chinese Restaurant,1,"1512 W Bell Rd, Ste 7",-112.0922881,71,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Friday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Sunday': '12:0-21:0', 'Saturday': '11:0-21:0'}",Chinese,"{'2:5': 4, '23:6': 1, '0:1': 1, '21:4': 2, '1:0': 4, '23:5': 1, '20:3': 1, '1:4': 3, '1:2': 1, '0:5': 2, '19:5': 1, '2:3': 3, '23:4': 2, '3:1': 1, '18:1': 2, '3:0': 1, '18:0': 1, '20:1': 1, '23:1': 1, '1:1': 1, '0:2': 1, '18:5': 1, '17:1': 1, '20:0': 1, '19:3': 1, '19:4': 1, '1:5': 1, '3:5': 1}"
_4n7K_UdRSEMw4vJdsU9jQ,85027,Phoenix,3.5,33.6556552,1,"Italian, Pizza, Restaurants",Ray's Pizza,1,"3414 W Union Hills Dr, Ste 5",-112.1326821,50,AZ,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Friday': '10:30-22:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Sunday': '12:0-22:0', 'Saturday': '10:30-22:0'}",Italian,"{'3:6': 2, '19:4': 2, '3:1': 2, '19:1': 4, '18:1': 3, '23:5': 1, '3:5': 1, '23:2': 1, '19:2': 1, '2:0': 4, '6:2': 1, '0:1': 3, '23:3': 2, '2:6': 4, '13:4': 1, '21:5': 2, '0:2': 2, '18:2': 2, '22:3': 1, '19:6': 2, '23:4': 3, '1:0': 1, '22:6': 1, '21:4': 2, '1:5': 1, '18:0': 1, '18:6': 1, '1:4': 2, '4:6': 2, '0:6': 1, '21:0': 2, '23:6': 1, '2:4': 1, '21:6': 1, '0:5': 2, '20:6': 1, '4:3': 1, '0:3': 1, '1:6': 1, '18:5': 1, '22:4': 2, '2:2': 1, '22:2': 1, '1:1': 1, '22:5': 1, '17:3': 1, '23:1': 1, '4:2': 1}"
_6mvQX9x66oz046eS5ii8w,85014,Phoenix,4,33.4804628,1,"Mexican, Restaurants",Juan's Authentic Mexican Food,1,1516 E Thomas Rd,-112.049011,210,AZ,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Friday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Saturday': '10:0-20:0'}",Mexican,"{'18:4': 17, '21:1': 5, '20:3': 15, '2:6': 7, '17:5': 5, '19:1': 15, '20:4': 18, '5:1': 2, '19:3': 26, '20:6': 2, '2:2': 13, '14:0': 1, '21:0': 6, '4:3': 1, '0:2': 6, '2:4': 8, '3:4': 8, '0:3': 9, '20:2': 12, '18:3': 12, '23:5': 6, '0:6': 6, '4:4': 1, '1:2': 11, '2:1': 11, '19:4': 25, '0:5': 18, '17:0': 1, '1:1': 16, '2:5': 14, '1:3': 9, '19:5': 11, '21:4': 7, '0:1': 8, '20:5': 5, '2:3': 5, '1:4': 12, '18:5': 7, '23:3': 2, '3:5': 8, '19:0': 23, '1:6': 6, '18:0': 6, '19:2': 15, '1:5': 9, '22:5': 10, '5:3': 1, '20:0': 13, '3:3': 14, '18:2': 7, '0:4': 4, '23:1': 5, '22:4': 3, '22:0': 4, '3:2': 5, '15:5': 1, '20:1': 6, '23:4': 5, '8:1': 1, '18:1': 7, '21:3': 4, '17:1': 2, '21:2': 1, '4:2': 1, '4:5': 1, '17:3': 1, '14:1': 1, '9:5': 1, '21:5': 7, '3:1': 5, '4:1': 1, '17:4': 1, '16:3': 1, '22:1': 1, '9:1': 1, '23:2': 3, '22:2': 1, '22:3': 2, '3:6': 1}"
_7hhpjQHxjPi0gNzzMmO6g,85040,Phoenix,2.5,33.3931314,1,"Restaurants, Chinese, Buffets",New Sun Star Super Buffet,1,5819 S Central Ave,-112.0719492,8,AZ,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Friday': '10:0-21:30', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Sunday': '10:0-21:0', 'Saturday': '10:0-21:30'}",Chinese,"{'15:6': 1, '14:2': 1, '14:4': 1, '19:4': 1}"
_7u6Cdgoo65xqUNOuRX4Ew,85018,Phoenix,4,33.4954758,1,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food, Gluten-Free, Acai Bowls, Restaurants",Nekter Juice Bar,1,"4340 Indian School Rd, Ste 19",-111.9881878,81,AZ,"{'Monday': '6:30-19:0', 'Tuesday': '6:30-19:0', 'Friday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Sunday': '7:0-18:0', 'Saturday': '7:0-18:0'}",Juice Bars,"{'15:2': 7, '17:6': 24, '19:1': 7, '20:1': 11, '0:2': 4, '17:2': 6, '14:3': 6, '21:6': 13, '22:6': 14, '16:0': 4, '2:1': 1, '21:1': 3, '20:3': 4, '22:3': 6, '17:0': 9, '20:2': 7, '14:0': 6, '21:2': 4, '19:5': 20, '19:6': 20, '0:0': 8, '18:1': 3, '18:3': 9, '14:4': 10, '20:0': 8, '15:1': 7, '19:2': 13, '18:0': 7, '18:5': 29, '22:5': 9, '19:0': 17, '2:2': 3, '22:4': 2, '1:1': 5, '16:1': 10, '23:1': 4, '0:1': 8, '18:6': 18, '23:0': 5, '19:3': 7, '18:4': 7, '21:5': 9, '16:6': 10, '16:2': 2, '16:3': 4, '0:5': 7, '15:0': 7, '17:5': 15, '23:5': 6, '18:2': 2, '22:0': 4, '23:4': 3, '21:0': 5, '14:1': 9, '16:5': 11, '14:5': 3, '17:4': 3, '20:4': 11, '23:2': 5, '1:2': 2, '15:3': 10, '15:4': 5, '16:4': 4, '15:6': 4, '17:1': 4, '19:4': 4, '23:6': 3, '4:4': 1, '5:5': 1, '15:5': 4, '1:0': 2, '0:3': 5, '6:3': 1, '21:4': 4, '17:3': 4, '20:5': 6, '20:6': 10, '22:1': 3, '1:4': 2, '0:6': 3, '22:2': 4, '7:6': 1, '0:4': 3, '1:5': 3, '1:3': 3, '3:3': 1, '14:2': 4, '23:3': 3, '21:3': 1, '3:5': 1, '4:5': 1, '14:6': 2, '1:6': 1}"
_8c3Ky90nE50rN4Mb_Sxtw,85004,Phoenix,3.5,33.4539237,1,"Chinese, Restaurants, Asian Fusion",Hsin Cafe,1,"120 E Taylor St, Ste 150",-112.0719801,70,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Friday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Sunday': '14:0-21:0', 'Saturday': '14:0-21:0'}",Chinese,"{'3:6': 3, '18:4': 6, '19:3': 9, '3:3': 2, '2:2': 6, '1:6': 2, '22:5': 4, '23:1': 1, '22:1': 1, '16:2': 1, '14:3': 1, '20:4': 5, '6:4': 1, '20:0': 8, '22:0': 1, '17:1': 1, '2:5': 1, '20:2': 4, '2:3': 2, '0:0': 1, '4:6': 1, '20:5': 1, '14:5': 1, '19:1': 3, '3:1': 1, '1:1': 2, '21:6': 1, '18:3': 7, '19:4': 5, '20:3': 3, '19:0': 3, '22:2': 2, '1:4': 1, '20:1': 4, '5:1': 1, '18:2': 4, '0:1': 1, '1:0': 1, '18:0': 2, '1:5': 2, '18:1': 2, '17:2': 1, '16:5': 1, '21:4': 1, '4:5': 1, '23:4': 1}"
_8I19IRzDXmMSRES9cEGlw,85339,Phoenix,1.5,33.3789234,1,"Restaurants, Fast Food, Pizza",Little Caesars Pizza,1,"4920 W Baseline Rd, Ste 101",-112.1665409,20,AZ,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Friday': '10:30-23:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Sunday': '10:30-22:0', 'Saturday': '10:30-23:0'}",Italian,"{'5:2': 1, '23:2': 2, '0:5': 5, '3:3': 1, '2:6': 1, '21:4': 1, '19:6': 1, '20:6': 2, '2:3': 1, '3:1': 1, '5:5': 1, '2:4': 2, '4:5': 1, '19:5': 1, '1:4': 2, '23:3': 1, '6:6': 1, '1:1': 1, '1:3': 1, '2:1': 2, '3:5': 1, '2:5': 1}"
_9W8i0ZLcz8oCsjQIc3_Ww,85284,Tempe,4,33.347676,1,"Fast Food, Delis, Sandwiches, Restaurants",Firehouse Subs,1,7770 S Priest Dr,-111.96363,21,AZ,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Friday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Sunday': '10:0-21:0', 'Saturday': '10:0-21:0'}",Sandwiches,"{'20:4': 2, '19:2': 4, '21:6': 1, '17:3': 1, '2:6': 4, '19:4': 2, '16:4': 1, '19:5': 3, '19:1': 2, '19:0': 2, '18:1': 2, '18:0': 4, '18:3': 1, '18:2': 1, '22:1': 1, '23:5': 3, '17:2': 2, '19:3': 2, '1:6': 1, '3:3': 2, '17:1': 1, '0:1': 1, '3:2': 2, '0:3': 1, '4:5': 1, '1:0': 2, '22:6': 1}"
_B-LJC1Aj50Cdxd9p9uBaA,85308,Glendale,1.5,33.6702104,1,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",McDonald's,1,20227 N 67th Ave,-112.2024498,40,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Friday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Saturday': '0:0-0:0'}",Burgers,"{'0:1': 1, '19:6': 5, '0:0': 1, '17:5': 1, '19:1': 4, '15:0': 1, '19:3': 5, '23:2': 1, '1:0': 4, '4:4': 3, '2:6': 2, '2:5': 1, '2:2': 1, '19:4': 8, '3:3': 1, '1:1': 1, '23:5': 1, '23:0': 2, '20:4': 2, '20:2': 2, '23:6': 1, '7:5': 3, '2:0': 1, '20:6': 3, '20:0': 2, '1:3': 3, '21:1': 1, '15:2': 1, '13:5': 3, '15:3': 1, '13:6': 1, '8:0': 1, '10:6': 2, '19:0': 3, '6:1': 1, '22:6': 2, '0:2': 2, '22:2': 1, '19:5': 1, '18:5': 2, '5:2': 2, '3:6': 2, '19:2': 4, '7:3': 2, '2:3': 2, '21:6': 2, '21:5': 4, '7:2': 1, '17:2': 1, '20:1': 1, '23:3': 1, '15:4': 2, '16:5': 3, '0:4': 1, '20:5': 1, '18:4': 1, '21:3': 1, '17:4': 1, '17:6': 2, '6:6': 1, '17:3': 2, '12:3': 2, '18:3': 1, '16:3': 1, '15:6': 4, '3:1': 1, '22:4': 2, '22:0': 1, '6:0': 1, '4:1': 1, '6:4': 1, '1:6': 1, '5:3': 2, '13:1': 1, '14:2': 1, '2:4': 2, '1:5': 1, '17:1': 1, '16:4': 1}"
_B3jnaQVtDXqydea1y92fQ,85051,Phoenix,3.5,33.578692,2,"American (Traditional), Barbeque, American (New), Restaurants, Steakhouses",Texas Roadhouse,1,10051 N Metro Pkwy E,-112.1182908,272,AZ,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Friday': '11:0-23:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Sunday': '11:0-22:0', 'Saturday': '11:0-23:0'}",American,"{'0:5': 21, '16:5': 1, '0:6': 35, '22:2': 4, '11:5': 1, '17:5': 1, '0:0': 27, '1:2': 26, '2:6': 30, '2:0': 21, '0:4': 18, '2:5': 29, '3:6': 30, '3:1': 15, '1:0': 27, '1:5': 31, '1:6': 38, '0:2': 13, '1:1': 27, '2:1': 11, '20:5': 8, '18:5': 4, '7:6': 1, '1:3': 17, '2:2': 16, '4:4': 2, '20:6': 11, '5:6': 11, '3:5': 33, '22:6': 10, '5:1': 1, '3:4': 12, '23:4': 12, '19:6': 12, '20:0': 1, '19:4': 15, '4:1': 3, '4:0': 12, '23:6': 11, '2:3': 14, '3:0': 16, '1:4': 20, '4:2': 6, '22:3': 1, '22:5': 5, '23:5': 19, '4:5': 13, '20:4': 7, '19:5': 9, '3:2': 12, '21:5': 10, '23:2': 10, '0:3': 19, '21:6': 10, '4:3': 5, '18:6': 4, '0:1': 6, '3:3': 11, '4:6': 17, '2:4': 14, '23:3': 18, '18:4': 5, '5:2': 1, '5:5': 7, '21:4': 4, '23:0': 6, '6:5': 1, '21:0': 1, '19:1': 1, '10:3': 1, '23:1': 3, '22:4': 2, '6:6': 2, '14:1': 1}"
_BJdRw73rGb35ofd3ElTUA,85281,Tempe,4.5,33.422391,2,"Middle Eastern, Mediterranean, Halal, Restaurants",YS Restaurant,1,"920 E University Dr, Ste 104",-111.9255942,31,AZ,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Friday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Sunday': '10:0-23:0', 'Saturday': '10:0-23:0'}",Mediterranean,"{'20:1': 2, '18:6': 1, '22:4': 1, '2:0': 3, '1:5': 1, '19:1': 1, '23:4': 1, '19:0': 1, '4:5': 1, '21:6': 1, '18:3': 1, '18:4': 1, '3:5': 1, '23:6': 3, '2:1': 1, '21:2': 1, '2:5': 1, '20:3': 2, '21:1': 1, '4:3': 1, '2:4': 1, '5:5': 1, '0:5': 2, '20:4': 1, '19:2': 1, '22:5': 3, '22:6': 1, '23:5': 2, '23:2': 1, '20:6': 1, '1:0': 1}"
_bvc2j6E8mk_ZiMoh2iMuQ,85301,Glendale,2,33.5378607,1,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers, Food, American (Traditional)",Sonic Drive-In,1,6501 W Glendale Ave,-112.1993381,12,AZ,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Friday': '6:0-0:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Sunday': '7:0-23:0', 'Saturday': '6:0-0:0'}",American,"{'20:5': 1, '21:2': 1, '15:1': 1, '5:1': 3, '4:0': 3, '22:0': 1, '16:0': 2, '19:1': 2, '19:3': 3, '19:0': 4, '19:2': 1, '19:4': 1, '8:0': 1, '7:3': 1, '23:1': 1, '11:1': 1, '18:1': 2, '15:4': 2, '23:0': 1, '2:3': 1, '17:2': 1, '4:3': 2, '9:3': 1, '5:0': 2, '2:0': 3, '6:2': 1, '22:5': 2, '23:3': 4, '14:1': 1, '14:2': 1, '22:4': 2, '0:5': 1, '1:3': 2, '14:3': 3, '17:6': 1, '13:2': 1, '3:5': 2, '18:3': 2, '16:5': 1, '23:6': 1, '21:5': 1, '21:3': 1, '19:5': 2, '3:0': 4, '0:6': 1, '22:2': 1, '20:6': 2, '21:1': 1, '0:2': 2, '1:5': 1, '4:6': 1, '21:6': 1, '5:3': 1, '5:4': 1, '6:5': 1, '18:2': 1, '16:3': 1, '4:1': 1, '22:3': 1, '3:4': 2, '0:4': 1, '0:3': 1, '22:1': 1}"
_c3ixq9jYKxhLUB0czi0ug,85007,Phoenix,4,33.4798071,1,"Nightlife, Bars, Sports Bars, Dive Bars, Restaurants, Burgers, Sandwiches",Original Hamburger Works,1,2801 N 15th Ave,-112.0911877,289,AZ,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Friday': '11:0-23:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Sunday': '11:0-21:0', 'Saturday': '11:0-22:0'}",Sports Bar,"{'2:3': 23, '20:2': 12, '20:5': 14, '1:1': 23, '20:6': 18, '3:5': 12, '20:0': 14, '19:3': 34, '2:6': 15, '17:3': 2, '2:5': 23, '0:2': 12, '1:6': 16, '22:6': 15, '19:5': 14, '19:4': 35, '18:5': 11, '1:3': 20, '21:6': 17, '19:2': 27, '19:0': 17, '2:1': 23, '19:1': 22, '18:4': 49, '0:3': 14, '4:5': 5, '21:5': 9, '18:2': 21, '1:5': 21, '2:4': 10, '3:6': 12, '18:1': 20, '4:4': 2, '20:1': 10, '18:3': 22, '23:6': 18, '0:1': 8, '20:3': 13, '18:6': 14, '23:2': 7, '3:3': 8, '23:3': 4, '21:2': 3, '18:0': 17, '5:5': 2, '0:6': 11, '21:0': 7, '21:1': 6, '0:0': 25, '23:1': 11, '0:5': 17, '23:0': 3, '22:2': 3, '7:2': 1, '19:6': 14, '22:1': 3, '20:4': 17, '1:0': 18, '1:4': 16, '3:4': 6, '2:0': 13, '22:5': 19, '22:0': 3, '3:2': 3, '15:4': 1, '6:6': 1, '15:6': 1, '5:1': 1, '6:3': 1, '16:4': 1, '23:5': 7, '0:4': 13, '2:2': 8, '21:4': 6, '15:2': 3, '17:4': 3, '4:2': 5, '1:2': 12, '23:4': 8, '17:1': 2, '4:1': 3, '15:5': 1, '6:2': 1, '3:1': 1, '22:4': 4, '22:3': 2, '21:3': 4, '6:0': 1, '4:6': 5, '17:2': 2, '4:3': 2, '5:4': 1, '17:0': 1, '3:0': 4, '14:6': 1, '6:5': 1, '14:3': 1}"
_cRDDAasE-4584eXN_5Ecw,85008,Phoenix,2,33.458733,1,"Restaurants, Tex-Mex, Mexican, Fast Food",Taco Bell,1,1004 N. 24th St.,-112.030345,4,AZ,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Friday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Sunday': '11:0-19:0', 'Saturday': '10:0-20:0'}",Mexican,"{'20:2': 1, '8:6': 1, '17:6': 1, '18:4': 1, '22:6': 1, '1:2': 4, '23:2': 1, '1:5': 2, '19:3': 2, '21:4': 1, '22:3': 1, '0:6': 1, '22:5': 1, '18:2': 1, '20:3': 1, '19:0': 1, '19:1': 2, '1:4': 1, '7:0': 1}"
