business_id,users
vY4MVT7UoQzlDHwhB8QlPA,"[{'name': 'David', 'yelping_since': '5/9/2015 21:45', 'review_count': '1'}, {'name': 'Asher', 'yelping_since': '11/23/2015 3:04', 'review_count': '49'}, {'name': 'Joe', 'yelping_since': '7/10/2014 5:01', 'review_count': '18'}, {'name': 'J', 'yelping_since': '10/29/2008 15:18', 'review_count': '14'}, {'name': 'Garrett', 'yelping_since': '7/31/2013 1:03', 'review_count': '33'}, {'name': 'Kathy', 'yelping_since': '7/18/2016 22:49', 'review_count': '5'}, {'name': 'MJ', 'yelping_since': '10/5/2011 2:54', 'review_count': '17'}, {'name': 'Dwayne', 'yelping_since': '1/24/2010 0:29', 'review_count': '166'}, {'name': 'Jazmun', 'yelping_since': '10/19/2014 7:08', 'review_count': '2'}, {'name': 'Spirit', 'yelping_since': '9/1/2008 12:41', 'review_count': '36'}]"
jaDTCxAGbK3N9XmO5gvhig,"[{'name': 'Ralph', 'yelping_since': '9/18/2011 17:43', 'review_count': '9'}, {'name': 'Muffin', 'yelping_since': '7/14/2010 1:29', 'review_count': '32'}, {'name': 'Julie', 'yelping_since': '5/30/2015 2:59', 'review_count': '26'}, {'name': 'Britt', 'yelping_since': '4/1/2010 4:47', 'review_count': '6'}, {'name': 'James', 'yelping_since': '11/12/2014 0:15', 'review_count': '27'}, {'name': 'Sadie', 'yelping_since': '11/24/2013 16:30', 'review_count': '14'}, {'name': 'Chris', 'yelping_since': '4/4/2016 21:05', 'review_count': '27'}, {'name': 'Melodie', 'yelping_since': '1/28/2013 20:00', 'review_count': '9'}, {'name': 'Jo', 'yelping_since': '9/2/2008 22:09', 'review_count': '200'}, {'name': 'Donna', 'yelping_since': '3/10/2015 2:49', 'review_count': '44'}]"
_ikylomPLdTgVtE0xWR_1Q,"[{'name': 'John', 'yelping_since': '11/6/2015 14:19', 'review_count': '67'}, {'name': 'Joan', 'yelping_since': '10/19/2010 22:04', 'review_count': '60'}, {'name': 'Norm', 'yelping_since': '4/30/2009 3:09', 'review_count': '711'}, {'name': 'David', 'yelping_since': '8/2/2009 18:32', 'review_count': '215'}, {'name': 'David', 'yelping_since': '8/2/2009 18:32', 'review_count': '215'}, {'name': 'Amanda', 'yelping_since': '11/19/2014 15:56', 'review_count': '16'}, {'name': 'Alondra', 'yelping_since': '4/30/2018 5:14', 'review_count': '1'}, {'name': 'Candice', 'yelping_since': '9/8/2012 19:06', 'review_count': '21'}, {'name': 'Tuyen', 'yelping_since': '4/17/2009 3:09', 'review_count': '295'}, {'name': 'Tony', 'yelping_since': '12/3/2012 2:44', 'review_count': '20'}]"
Ct4daXJf_1yzJukZJeq33Q,"[{'name': 'Chris', 'yelping_since': '1/5/2011 23:55', 'review_count': '399'}, {'name': 'Lindsey', 'yelping_since': '2/18/2013 1:28', 'review_count': '345'}, {'name': 'Amanda', 'yelping_since': '5/2/2015 20:10', 'review_count': '82'}, {'name': 'Sheila', 'yelping_since': '4/6/2009 3:49', 'review_count': '462'}, {'name': 'Robert', 'yelping_since': '8/17/2013 18:31', 'review_count': '78'}, {'name': 'Jazmyn', 'yelping_since': '4/5/2018 5:48', 'review_count': '16'}, {'name': 'Beth', 'yelping_since': '9/5/2010 0:57', 'review_count': '21'}, {'name': 'David', 'yelping_since': '2/16/2011 22:44', 'review_count': '589'}, {'name': 'D', 'yelping_since': '2/17/2013 5:31', 'review_count': '14'}, {'name': 'Beatrice', 'yelping_since': '9/3/2013 2:21', 'review_count': '50'}]"
sYmGrCydqABvGmundtZ6gg,"[{'name': 'Bianca', 'yelping_since': '1/8/2017 2:33', 'review_count': '2'}, {'name': 'Courtney', 'yelping_since': '12/23/2013 2:31', 'review_count': '2'}, {'name': 'Aimee', 'yelping_since': '9/4/2009 20:51', 'review_count': '295'}, {'name': 'Nathan', 'yelping_since': '9/11/2015 5:26', 'review_count': '15'}, {'name': 'Karishma', 'yelping_since': '6/25/2016 8:30', 'review_count': '25'}, {'name': 'Bryce', 'yelping_since': '1/20/2013 20:28', 'review_count': '8'}, {'name': 'Mike', 'yelping_since': '6/25/2010 16:35', 'review_count': '39'}, {'name': 'Xhris', 'yelping_since': '6/26/2010 8:29', 'review_count': '121'}, {'name': 'Rebecca', 'yelping_since': '4/1/2009 19:49', 'review_count': '56'}, {'name': 'Lori', 'yelping_since': '8/6/2014 22:29', 'review_count': '11'}]"
SuwhEmo9wE4Tis4i3Sg4Kw,"[{'name': 'A.', 'yelping_since': '12/28/2014 21:05', 'review_count': '20'}, {'name': 'Hayden', 'yelping_since': '2/9/2017 22:16', 'review_count': '14'}, {'name': 'Isabella', 'yelping_since': '2/6/2011 18:09', 'review_count': '932'}, {'name': 'Rachel', 'yelping_since': '9/11/2012 2:10', 'review_count': '49'}, {'name': 'Samantha', 'yelping_since': '4/28/2012 21:16', 'review_count': '24'}, {'name': 'Marissa', 'yelping_since': '1/12/2017 0:59', 'review_count': '22'}, {'name': 'Cindy', 'yelping_since': '3/29/2016 16:14', 'review_count': '385'}]"
TBai-x2Cl5ByfctML7q08g,"[{'name': 'Jessica', 'yelping_since': '2/26/2016 3:08', 'review_count': '4'}, {'name': 'Glen', 'yelping_since': '1/12/2011 11:34', 'review_count': '7'}, {'name': 'Preston', 'yelping_since': '1/3/2013 21:55', 'review_count': '247'}, {'name': 'Greg', 'yelping_since': '9/21/2011 1:09', 'review_count': '59'}, {'name': 'Steven', 'yelping_since': '1/26/2013 1:47', 'review_count': '4'}, {'name': 'Truman', 'yelping_since': '6/19/2018 22:21', 'review_count': '2'}, {'name': 'Ted', 'yelping_since': '9/23/2014 10:21', 'review_count': '25'}, {'name': 'Judy', 'yelping_since': '11/7/2009 1:17', 'review_count': '1193'}, {'name': 'Raquel', 'yelping_since': '6/30/2014 0:05', 'review_count': '317'}, {'name': 'Gina', 'yelping_since': '3/28/2014 4:31', 'review_count': '340'}]"
SVmLmDmLBj3FoArpXjB8wA,"[{'name': 'Daniel', 'yelping_since': '10/14/2015 18:25', 'review_count': '2'}, {'name': 'Tom', 'yelping_since': '5/21/2012 4:38', 'review_count': '9'}, {'name': 'Taylor', 'yelping_since': '6/14/2011 23:56', 'review_count': '297'}, {'name': 'Taylor', 'yelping_since': '6/14/2011 23:56', 'review_count': '297'}, {'name': 'Taylor', 'yelping_since': '6/14/2011 23:56', 'review_count': '297'}, {'name': 'Gretchen', 'yelping_since': '2/14/2008 5:04', 'review_count': '80'}, {'name': 'Amanda', 'yelping_since': '3/28/2011 0:16', 'review_count': '27'}, {'name': 'Aimee', 'yelping_since': '1/14/2017 22:04', 'review_count': '142'}, {'name': 'Alicia', 'yelping_since': '5/11/2015 22:46', 'review_count': '33'}, {'name': 'Jessica', 'yelping_since': '8/22/2015 17:38', 'review_count': '21'}]"
LXKVQdkTXW--JcB3ahZ9AQ,"[{'name': 'Nicole', 'yelping_since': '7/9/2009 5:52', 'review_count': '10'}, {'name': 'Summer', 'yelping_since': '11/28/2012 20:39', 'review_count': '105'}, {'name': 'Brianna', 'yelping_since': '10/5/2013 1:18', 'review_count': '3'}, {'name': 'Matthew', 'yelping_since': '8/18/2011 4:58', 'review_count': '3'}, {'name': 'Matthew', 'yelping_since': '8/18/2011 4:58', 'review_count': '3'}, {'name': 'Pre', 'yelping_since': '4/3/2013 18:51', 'review_count': '5'}, {'name': 'Michelle', 'yelping_since': '4/16/2011 17:51', 'review_count': '20'}, {'name': 'Brian', 'yelping_since': '5/6/2012 4:48', 'review_count': '9'}, {'name': 'Ray', 'yelping_since': '8/28/2013 16:51', 'review_count': '13'}, {'name': 'Margie', 'yelping_since': '2/4/2015 4:22', 'review_count': '92'}]"
opKWjqkJH2_cq_9t3r1RSw,"[{'name': 'Tiffany', 'yelping_since': '9/24/2011 0:22', 'review_count': '20'}, {'name': 'Kerry', 'yelping_since': '8/3/2014 3:35', 'review_count': '77'}, {'name': 'Joseph', 'yelping_since': '12/11/2008 22:31', 'review_count': '47'}, {'name': 'Cassandra', 'yelping_since': '7/8/2015 20:54', 'review_count': '45'}, {'name': 'Joan', 'yelping_since': '9/20/2009 18:03', 'review_count': '13'}, {'name': 'Allen', 'yelping_since': '11/2/2009 20:10', 'review_count': '36'}, {'name': 'Chad', 'yelping_since': '12/9/2012 4:12', 'review_count': '11'}, {'name': 'Chukki', 'yelping_since': '9/26/2009 18:41', 'review_count': '1022'}, {'name': 'April', 'yelping_since': '4/10/2011 0:05', 'review_count': '41'}, {'name': 'Tara', 'yelping_since': '7/13/2013 19:43', 'review_count': '48'}]"
VIVdyOc5dWBMWdtzM-Hw2A,"[{'name': 'Tiffany', 'yelping_since': '9/24/2011 0:22', 'review_count': '20'}, {'name': 'Taylor', 'yelping_since': '4/25/2015 9:55', 'review_count': '12'}, {'name': 'Brianna', 'yelping_since': '11/29/2012 3:49', 'review_count': '13'}, {'name': 'Sam', 'yelping_since': '5/20/2011 23:21', 'review_count': '12'}, {'name': 'Vidrine', 'yelping_since': '1/2/2011 1:16', 'review_count': '12'}, {'name': 'Kiefer', 'yelping_since': '6/27/2016 2:00', 'review_count': '7'}, {'name': 'Gino', 'yelping_since': '3/29/2011 17:09', 'review_count': '110'}, {'name': 'Dave', 'yelping_since': '10/27/2010 14:56', 'review_count': '165'}, {'name': 'Layne', 'yelping_since': '9/27/2017 18:50', 'review_count': '325'}, {'name': 'Lukas', 'yelping_since': '11/17/2014 23:24', 'review_count': '17'}]"
f0n_FsBi7gmKH_a95vaDHA,"[{'name': 'Mac', 'yelping_since': '11/5/2016 2:18', 'review_count': '16'}, {'name': 'Mac', 'yelping_since': '11/5/2016 2:18', 'review_count': '16'}, {'name': 'Mac', 'yelping_since': '11/5/2016 2:18', 'review_count': '16'}, {'name': 'Mike', 'yelping_since': '10/14/2014 4:14', 'review_count': '10'}, {'name': 'Eric', 'yelping_since': '2/17/2012 16:58', 'review_count': '19'}, {'name': 'Shayne', 'yelping_since': '6/19/2014 1:54', 'review_count': '3'}, {'name': 'David', 'yelping_since': '12/20/2012 0:02', 'review_count': '46'}, {'name': 'George', 'yelping_since': '7/27/2018 20:17', 'review_count': '3'}, {'name': 'Gina', 'yelping_since': '10/5/2016 1:21', 'review_count': '10'}, {'name': 'John', 'yelping_since': '3/16/2012 2:04', 'review_count': '63'}]"
oxHmTO6MwNPs524_-J-FRQ,"[{'name': 'Rachael', 'yelping_since': '7/16/2017 19:47', 'review_count': '62'}, {'name': 'Taylor', 'yelping_since': '7/25/2014 20:42', 'review_count': '5'}, {'name': 'Claire', 'yelping_since': '1/8/2017 18:36', 'review_count': '10'}, {'name': 'Ryan', 'yelping_since': '8/3/2015 14:32', 'review_count': '4'}, {'name': 'Brianna', 'yelping_since': '11/13/2014 20:37', 'review_count': '67'}, {'name': 'John', 'yelping_since': '8/31/2016 16:41', 'review_count': '3'}, {'name': 'Tiffany', 'yelping_since': '4/15/2016 0:29', 'review_count': '12'}, {'name': 'Martha', 'yelping_since': '9/5/2016 5:21', 'review_count': '13'}, {'name': 'Martha', 'yelping_since': '9/5/2016 5:21', 'review_count': '13'}, {'name': 'Ryan', 'yelping_since': '1/13/2016 21:49', 'review_count': '18'}]"
G6V99_DIFF10uTDSmTklpA,"[{'name': 'Rachael', 'yelping_since': '7/16/2017 19:47', 'review_count': '62'}, {'name': 'Sarah', 'yelping_since': '8/9/2015 2:21', 'review_count': '7'}, {'name': 'Hasan', 'yelping_since': '7/4/2016 7:40', 'review_count': '4'}, {'name': 'Raquel', 'yelping_since': '8/4/2010 15:43', 'review_count': '125'}, {'name': 'Gokul', 'yelping_since': '10/26/2014 2:57', 'review_count': '13'}, {'name': 'Stephanie', 'yelping_since': '6/14/2017 1:27', 'review_count': '1'}, {'name': 'Prasad', 'yelping_since': '5/16/2009 21:58', 'review_count': '8'}, {'name': 'Ash', 'yelping_since': '1/29/2017 22:03', 'review_count': '2'}, {'name': 'Suzan', 'yelping_since': '6/20/2015 17:47', 'review_count': '11'}, {'name': 'Bilal Bakht', 'yelping_since': '12/24/2016 9:55', 'review_count': '6'}]"
S80HOpgk-JOtthjMC2vKrw,"[{'name': 'Alyssa', 'yelping_since': '8/24/2015 2:12', 'review_count': '6'}, {'name': 'Jordan', 'yelping_since': '10/4/2016 2:02', 'review_count': '3'}, {'name': 'Nathan', 'yelping_since': '7/2/2015 23:06', 'review_count': '13'}, {'name': 'Richie', 'yelping_since': '8/24/2015 2:03', 'review_count': '5'}, {'name': 'Reinaldo', 'yelping_since': '12/5/2010 1:50', 'review_count': '8'}, {'name': 'Jason', 'yelping_since': '2/4/2017 1:16', 'review_count': '1'}, {'name': 'j', 'yelping_since': '10/19/2007 4:03', 'review_count': '112'}, {'name': 'Desiree', 'yelping_since': '5/15/2017 2:23', 'review_count': '1'}, {'name': 'Liz', 'yelping_since': '3/6/2017 9:19', 'review_count': '1'}, {'name': 'Saleh', 'yelping_since': '3/28/2016 23:25', 'review_count': '2'}]"
10ELp0f3kgGfXPQNQq77ew,"[{'name': 'Angie', 'yelping_since': '4/4/2016 21:44', 'review_count': '7'}, {'name': 'Emma', 'yelping_since': '11/4/2015 6:10', 'review_count': '1'}, {'name': 'Desiree', 'yelping_since': '11/19/2017 1:34', 'review_count': '49'}, {'name': 'Desiree', 'yelping_since': '11/19/2017 1:34', 'review_count': '49'}, {'name': 'Papi', 'yelping_since': '4/12/2015 8:30', 'review_count': '6'}, {'name': 'Matthew', 'yelping_since': '2/10/2012 18:28', 'review_count': '236'}, {'name': 'Melissa', 'yelping_since': '11/4/2017 6:39', 'review_count': '6'}, {'name': 'Sara', 'yelping_since': '7/18/2015 22:15', 'review_count': '7'}, {'name': 'Zinnia', 'yelping_since': '10/24/2015 3:49', 'review_count': '4'}, {'name': 'Tanya', 'yelping_since': '7/7/2015 4:03', 'review_count': '46'}]"
_BJdRw73rGb35ofd3ElTUA,"[{'name': 'Sufwan', 'yelping_since': '1/4/2016 3:03', 'review_count': '3'}, {'name': 'James', 'yelping_since': '12/6/2015 0:11', 'review_count': '17'}, {'name': 'Lin', 'yelping_since': '9/19/2013 19:14', 'review_count': '5'}, {'name': 'Fares', 'yelping_since': '8/31/2013 19:53', 'review_count': '14'}, {'name': 'Ian', 'yelping_since': '3/9/2008 22:45', 'review_count': '866'}, {'name': 'Yuanyu', 'yelping_since': '1/3/2015 20:25', 'review_count': '16'}, {'name': 'Ayah', 'yelping_since': '8/15/2014 8:25', 'review_count': '1'}, {'name': 'L', 'yelping_since': '3/23/2010 16:44', 'review_count': '19'}, {'name': 'Shatabdi', 'yelping_since': '7/31/2014 14:47', 'review_count': '30'}, {'name': 'Sheema', 'yelping_since': '10/8/2018 16:23', 'review_count': '2'}]"
6QRY4tMQdHFOe2-_CUHMdA,"[{'name': 'Diana', 'yelping_since': '5/12/2007 0:16', 'review_count': '34'}, {'name': 'Dee', 'yelping_since': '2/24/2014 21:14', 'review_count': '112'}, {'name': 'Ben', 'yelping_since': '7/12/2015 19:33', 'review_count': '26'}, {'name': 'Deena', 'yelping_since': '2/19/2018 16:56', 'review_count': '4'}, {'name': 'Tim', 'yelping_since': '2/17/2012 23:40', 'review_count': '10'}, {'name': 'Diana', 'yelping_since': '1/9/2018 3:25', 'review_count': '3'}, {'name': 'Mariah', 'yelping_since': '3/18/2012 22:04', 'review_count': '231'}, {'name': 'Roger', 'yelping_since': '6/17/2014 17:00', 'review_count': '4'}, {'name': 'Jason', 'yelping_since': '11/23/2016 15:12', 'review_count': '10'}, {'name': 'Jean', 'yelping_since': '2/12/2012 4:35', 'review_count': '149'}]"
xRhO5lLaKbxG0IRHwYIc5w,"[{'name': 'Laura', 'yelping_since': '8/16/2015 6:23', 'review_count': '14'}, {'name': 'Edward', 'yelping_since': '5/22/2016 12:30', 'review_count': '4'}, {'name': 'Chad', 'yelping_since': '8/31/2014 3:05', 'review_count': '9'}, {'name': 'Nicole', 'yelping_since': '3/6/2013 3:02', 'review_count': '90'}, {'name': 'Sweatytoothed', 'yelping_since': '12/22/2011 18:01', 'review_count': '28'}, {'name': 'Chantelle', 'yelping_since': '8/20/2011 0:49', 'review_count': '11'}, {'name': 'Jennifer', 'yelping_since': '9/13/2013 18:27', 'review_count': '9'}]"
PXVNlCbNocp-EJ-RJRQoIw,"[{'name': 'Allie', 'yelping_since': '1/2/2011 6:44', 'review_count': '19'}, {'name': 'Vanessa', 'yelping_since': '9/28/2015 2:39', 'review_count': '1'}, {'name': 'Jeff', 'yelping_since': '2/6/2011 5:07', 'review_count': '14'}, {'name': 'Danielle', 'yelping_since': '7/29/2016 22:22', 'review_count': '10'}, {'name': 'Evon', 'yelping_since': '11/28/2017 18:32', 'review_count': '48'}, {'name': 'Joop', 'yelping_since': '8/19/2012 19:46', 'review_count': '910'}, {'name': 'Jezelle', 'yelping_since': '5/13/2013 18:06', 'review_count': '167'}, {'name': 'Karl', 'yelping_since': '2/4/2013 15:16', 'review_count': '31'}, {'name': 'Karen', 'yelping_since': '11/11/2017 23:02', 'review_count': '16'}, {'name': 'Angela', 'yelping_since': '6/25/2016 22:44', 'review_count': '95'}]"
4NfjvMzUG5rbkxtPg-8pkw,"[{'name': 'AZ', 'yelping_since': '12/16/2016 3:11', 'review_count': '16'}, {'name': 'Tony', 'yelping_since': '5/13/2014 3:15', 'review_count': '268'}, {'name': 'Gretchen', 'yelping_since': '2/14/2008 5:04', 'review_count': '80'}, {'name': 'Michelle', 'yelping_since': '5/11/2015 16:50', 'review_count': '22'}, {'name': 'Christina', 'yelping_since': '6/20/2011 15:21', 'review_count': '13'}, {'name': 'Maria', 'yelping_since': '1/1/2015 4:21', 'review_count': '9'}, {'name': 'Stew', 'yelping_since': '10/3/2012 20:50', 'review_count': '44'}, {'name': 'Chelsea', 'yelping_since': '4/20/2010 10:21', 'review_count': '116'}, {'name': 'mehrbod', 'yelping_since': '5/20/2011 20:39', 'review_count': '55'}, {'name': 'Ann', 'yelping_since': '12/30/2012 2:00', 'review_count': '21'}]"
qTlgr9L8Qse5l7Hn4csQgQ,"[{'name': 'Jon', 'yelping_since': '9/13/2015 17:47', 'review_count': '24'}, {'name': 'Glenda', 'yelping_since': '6/16/2014 5:16', 'review_count': '70'}, {'name': 'Angela', 'yelping_since': '8/19/2015 6:14', 'review_count': '5'}, {'name': 'David', 'yelping_since': '8/7/2011 19:41', 'review_count': '286'}, {'name': 'Aly', 'yelping_since': '2/1/2012 21:23', 'review_count': '22'}, {'name': 'Jesi', 'yelping_since': '3/12/2013 19:52', 'review_count': '11'}, {'name': 'Traci', 'yelping_since': '10/18/2011 19:15', 'review_count': '68'}, {'name': 'Michelle', 'yelping_since': '3/3/2017 16:13', 'review_count': '128'}, {'name': 'Clinton', 'yelping_since': '12/17/2014 2:44', 'review_count': '95'}, {'name': 'Robert', 'yelping_since': '4/22/2014 6:48', 'review_count': '62'}]"
rqYOFPPrdwMYvSRpI4r3-g,"[{'name': 'Steve', 'yelping_since': '8/2/2012 16:32', 'review_count': '54'}, {'name': 'Mike', 'yelping_since': '8/8/2009 5:37', 'review_count': '102'}, {'name': 'Bridget', 'yelping_since': '6/12/2010 17:14', 'review_count': '43'}, {'name': 'Hailey', 'yelping_since': '7/17/2015 1:16', 'review_count': '680'}, {'name': 'Nikki', 'yelping_since': '11/14/2013 17:37', 'review_count': '16'}, {'name': 'CJ', 'yelping_since': '7/9/2011 15:11', 'review_count': '1'}, {'name': 'Jonya', 'yelping_since': '9/15/2010 3:14', 'review_count': '6'}, {'name': 'Taylor', 'yelping_since': '8/12/2015 15:05', 'review_count': '8'}, {'name': 'Lesley', 'yelping_since': '12/5/2011 22:16', 'review_count': '17'}, {'name': 'Amy', 'yelping_since': '4/6/2015 3:35', 'review_count': '56'}]"
arFyWH26WkKjGEnh3FNXww,"[{'name': 'Matt', 'yelping_since': '10/23/2012 19:33', 'review_count': '6'}, {'name': 'Avanna', 'yelping_since': '12/12/2011 20:49', 'review_count': '9'}, {'name': 'Steve', 'yelping_since': '4/17/2013 20:16', 'review_count': '12'}, {'name': 'Erine', 'yelping_since': '12/9/2012 6:56', 'review_count': '3'}, {'name': 'Cynthia', 'yelping_since': '11/10/2013 17:51', 'review_count': '12'}, {'name': 'Jen', 'yelping_since': '2/28/2014 17:54', 'review_count': '105'}, {'name': 'Jessie', 'yelping_since': '10/2/2014 1:10', 'review_count': '64'}, {'name': 'Brooke', 'yelping_since': '1/9/2015 23:13', 'review_count': '41'}, {'name': 'Trish', 'yelping_since': '7/14/2010 14:51', 'review_count': '171'}, {'name': 'Carlos', 'yelping_since': '2/22/2015 23:47', 'review_count': '1'}]"
6SN1K-dWH5LoGHz4-SA1HQ,"[{'name': 'Olivia', 'yelping_since': '12/20/2015 3:23', 'review_count': '9'}, {'name': 'Emi', 'yelping_since': '1/27/2016 2:58', 'review_count': '30'}, {'name': 'Vedran', 'yelping_since': '8/21/2011 4:04', 'review_count': '5'}, {'name': 'Stacey', 'yelping_since': '10/16/2012 7:31', 'review_count': '44'}, {'name': 'Charlene', 'yelping_since': '1/9/2017 18:44', 'review_count': '5'}, {'name': 'Dre', 'yelping_since': '4/10/2016 2:19', 'review_count': '9'}, {'name': 'Valeria', 'yelping_since': '4/25/2015 3:42', 'review_count': '15'}, {'name': 'Luis', 'yelping_since': '3/21/2018 1:39', 'review_count': '4'}, {'name': 'Manny', 'yelping_since': '8/11/2014 0:40', 'review_count': '43'}, {'name': 'Debbi', 'yelping_since': '5/3/2015 18:00', 'review_count': '4'}]"
dgX1n9SuzAGuHEVCW5QoPA,"[{'name': 'Princeya', 'yelping_since': '9/13/2018 0:57', 'review_count': '3'}, {'name': 'George', 'yelping_since': '10/11/2017 4:25', 'review_count': '5'}, {'name': 'kevin', 'yelping_since': '10/10/2011 20:26', 'review_count': '17'}, {'name': 'Hillary', 'yelping_since': '9/5/2015 1:06', 'review_count': '5'}, {'name': 'Jasmine', 'yelping_since': '5/2/2008 2:12', 'review_count': '1013'}, {'name': 'Chad', 'yelping_since': '6/21/2008 20:29', 'review_count': '44'}, {'name': 'Julie', 'yelping_since': '8/28/2012 23:04', 'review_count': '7'}, {'name': 'Michael', 'yelping_since': '7/12/2014 1:53', 'review_count': '10'}, {'name': 'Jessica', 'yelping_since': '6/1/2014 22:25', 'review_count': '6'}, {'name': 'Drea', 'yelping_since': '5/9/2011 5:16', 'review_count': '40'}]"
cCV0q8VV5RZIfcvolWXlBQ,"[{'name': 'Lance', 'yelping_since': '10/22/2013 20:39', 'review_count': '15'}, {'name': 'Chad R.', 'yelping_since': '1/7/2018 8:02', 'review_count': '1'}, {'name': 'Lissa', 'yelping_since': '6/6/2012 5:38', 'review_count': '40'}, {'name': 'Alfred', 'yelping_since': '12/31/2013 0:46', 'review_count': '6'}, {'name': 'Karen', 'yelping_since': '11/19/2009 20:50', 'review_count': '10'}, {'name': 'Jackman', 'yelping_since': '4/6/2014 18:35', 'review_count': '81'}, {'name': 'Andrew', 'yelping_since': '5/6/2011 1:09', 'review_count': '102'}, {'name': 'Melanie', 'yelping_since': '3/20/2018 2:15', 'review_count': '2'}, {'name': 'George', 'yelping_since': '7/5/2016 16:32', 'review_count': '3'}, {'name': 'Jack', 'yelping_since': '3/30/2010 15:41', 'review_count': '548'}]"
O2SQOSkXLsWTSQtKmo7nGQ,"[{'name': 'David', 'yelping_since': '5/29/2008 4:31', 'review_count': '16'}, {'name': 'Wen', 'yelping_since': '9/28/2009 1:00', 'review_count': '70'}, {'name': 'greg', 'yelping_since': '12/30/2008 6:10', 'review_count': '412'}, {'name': 'Matt', 'yelping_since': '6/24/2009 22:43', 'review_count': '8'}, {'name': 'Samantha', 'yelping_since': '2/17/2008 20:48', 'review_count': '198'}, {'name': 'Michael', 'yelping_since': '7/25/2007 23:11', 'review_count': '101'}, {'name': 'Charles Thomas', 'yelping_since': '10/8/2016 20:20', 'review_count': '51'}, {'name': 'Staci', 'yelping_since': '4/17/2014 18:00', 'review_count': '6'}, {'name': 'Al', 'yelping_since': '12/17/2013 3:23', 'review_count': '67'}, {'name': 'Aileen', 'yelping_since': '10/11/2007 8:16', 'review_count': '934'}]"
0NhylBPrcpXUXZmqZL4T7w,"[{'name': 'Jay', 'yelping_since': '8/18/2013 2:34', 'review_count': '19'}, {'name': 'Katie', 'yelping_since': '6/18/2009 19:36', 'review_count': '225'}, {'name': 'Taylor', 'yelping_since': '6/14/2011 23:56', 'review_count': '297'}, {'name': 'Taylor', 'yelping_since': '6/14/2011 23:56', 'review_count': '297'}, {'name': 'Kayla', 'yelping_since': '2/5/2009 16:38', 'review_count': '31'}, {'name': 'Mike', 'yelping_since': '10/27/2007 18:44', 'review_count': '1360'}, {'name': 'Steph', 'yelping_since': '6/29/2014 23:44', 'review_count': '20'}, {'name': 'Frank', 'yelping_since': '10/13/2011 3:07', 'review_count': '7'}, {'name': 'Larry', 'yelping_since': '11/19/2016 23:10', 'review_count': '9'}, {'name': 'Lauren', 'yelping_since': '8/10/2014 15:25', 'review_count': '6'}]"
JcAfn8YTNnoAUk9nGaioSg,"[{'name': 'Rene', 'yelping_since': '3/24/2014 3:34', 'review_count': '69'}, {'name': 'Lori', 'yelping_since': '2/19/2012 0:10', 'review_count': '87'}, {'name': 'Joe', 'yelping_since': '5/4/2013 10:57', 'review_count': '11'}, {'name': 'Justinne', 'yelping_since': '3/26/2012 23:23', 'review_count': '3'}, {'name': 'Michele', 'yelping_since': '11/5/2014 15:42', 'review_count': '7'}, {'name': 'Happy', 'yelping_since': '7/25/2007 1:45', 'review_count': '200'}, {'name': 'Elizabeth Pasaret', 'yelping_since': '1/10/2015 22:00', 'review_count': '33'}, {'name': 'Scott', 'yelping_since': '9/10/2012 18:45', 'review_count': '41'}, {'name': 'Brandon', 'yelping_since': '1/18/2016 22:36', 'review_count': '18'}, {'name': 'Kayla', 'yelping_since': '7/17/2017 9:12', 'review_count': '8'}]"
7wgNlcLTfQq8CHBob7AGHg,"[{'name': 'Tony', 'yelping_since': '6/1/2011 20:44', 'review_count': '120'}, {'name': 'Sherry', 'yelping_since': '1/6/2018 5:09', 'review_count': '2'}, {'name': 'Carol', 'yelping_since': '7/21/2010 1:23', 'review_count': '29'}, {'name': 'Carol', 'yelping_since': '7/16/2014 15:36', 'review_count': '21'}, {'name': 'T', 'yelping_since': '8/29/2015 23:19', 'review_count': '6'}, {'name': 'Lauren', 'yelping_since': '6/10/2012 4:03', 'review_count': '245'}, {'name': 'Ryan', 'yelping_since': '5/15/2018 3:30', 'review_count': '1'}, {'name': 'Jesse', 'yelping_since': '6/27/2013 15:52', 'review_count': '226'}, {'name': 'Gino', 'yelping_since': '3/29/2011 17:09', 'review_count': '110'}, {'name': 'Bobby', 'yelping_since': '4/15/2017 3:26', 'review_count': '14'}]"
nUYFVybkp6HqY4wf8sNy5A,"[{'name': 'Alex', 'yelping_since': '2/14/2017 5:09', 'review_count': '9'}, {'name': 'Luis', 'yelping_since': '8/4/2015 5:40', 'review_count': '10'}, {'name': 'Berenice', 'yelping_since': '8/20/2014 22:04', 'review_count': '17'}, {'name': 'LLesy', 'yelping_since': '3/7/2017 5:00', 'review_count': '5'}, {'name': 'Juan', 'yelping_since': '12/2/2014 2:16', 'review_count': '46'}, {'name': 'Mayra', 'yelping_since': '1/26/2017 2:46', 'review_count': '4'}, {'name': 'Valeria', 'yelping_since': '1/3/2017 0:02', 'review_count': '5'}, {'name': 'Teresa Isamar', 'yelping_since': '1/22/2013 5:01', 'review_count': '54'}, {'name': 'Ana', 'yelping_since': '10/7/2012 16:30', 'review_count': '1'}, {'name': 'F', 'yelping_since': '4/11/2011 21:00', 'review_count': '11'}]"
